Year_Start,Year_End,Estate_ID,Estate_Name,Estate_RV,Block_ID,Block_Name,Block_RV,Block_Boiler_Repairs_and_Maintenance,Block_Boiler_Repairs_and_Maintenance_Unit,Block_Cleaning,Block_Cleaning_Unit,Block_Communal_Electricity,Block_Communal_Electricity_Unit,Block_Communal_Electrical_Maintenance,Block_Communal_Electrical_Maintenance_Unit,Block_Communal_Ventilation_Maintenance,Block_Communal_Ventilation_Maintenance_Unit,Block_Communal_Water_Quality,Block_Communal_Water_Quality_Unit,Block_Communal_Window_Cleaning,Block_Communal_Window_Cleaning_Unit,Block_Concierge,Block_Concierge_Unit,Block_CCTV,Block_CCTV_Unit,Block_Disinfestation,Block_Disinfestation_Unit,Block_Door_Entry_System,Block_Door_Entry_System_Unit,Block_Dry_Riser,Block_Dry_Riser_Unit,Block_Lightning_Protection,Block_Lightning_Protection_Unit,Block_Lift_Services_and_Repairs,Block_Lift_Services_and_Repairs_Unit,Block_Fire_Ventilation_Maintenance,Block_Fire_Ventilation_Maintenance_Unit,Block_Repairs_and_Maintenance,Block_Repairs_and_Maintenance_Unit,Block_TV_Aerial,Block_TV_Aerial_Unit,Block_Ext_Cleaning,Block_Ext_Cleaning_Unit,Block_Ext_External_Tree_Maintenance,Block_Ext_External_Tree_Maintenance_Unit,Block_Ext_Grounds_Maintenance,Block_Ext_Grounds_Maintenance_Unit,Block_Ext_Repairs_and_Maintenance,Block_Ext_Repairs_and_Maintenance_Unit,Estate_Cleaning,Estate_Cleaning_Unit,Estate_CCTV,Estate_CCTV_Unit,Estate_Communal_Electricity,Estate_Communal_Electricity_Unit,Estate_Grounds_Maintenance,Estate_Grounds_Maintenance_Unit,Estate_Repairs_and_Maintenance,Estate_Repairs_and_Maintenance_Unit,Estate_Tree_Maintenance,Estate_Tree_Maintenance_Unit
2022,2023,EB106,Southwell Road Flats,4820,BD000474,Southwell Road 1-7,4688,0,0,3674.58,0.783826791808874,1067.94,0.227802901023891,753.18,0.160661262798635,0,0,379.97,0.0810516211604096,0,0,0,0,0,0,105.74,0.0225554607508532,5990.24,1.27778156996587,0,0,0,0,0,0,0,0,596.98,0.127342150170648,193.97,0.0413758532423208,0,0,0,0,0,0,0,0,507.99,0.105392116182573,0,0,266.99,0.0553921161825726,96.63,0.0200477178423237,0,0,0,0
2022,2023,EB107,St Anselms Court Estate,10568,BD001325,St Anselms Court 1-12,3576,0,0,3302.35,0.923475950782998,691.94,0.193495525727069,1656.43,0.463207494407159,0,0,379.97,0.106255592841163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1587.05,0.443805928411633,0,0,0,0,0,0,0,0,0,0,3901.64,0.369193792581378,0,0,410.16,0.0388115064345193,1441.61,0.136412755488266,213.49,0.0202015518546556,0,0
2022,2023,EB107,St Anselms Court Estate,10568,BD001326,St Anselms Court 13-18,1748,0,0,1614.24,0.923478260869565,317.07,0.181390160183066,828.21,0.473804347826087,0,0,379.97,0.21737414187643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1831.81,1.04794622425629,0,0,0,0,0,0,0,0,0,0,3901.64,0.369193792581378,0,0,410.16,0.0388115064345193,1441.61,0.136412755488266,213.49,0.0202015518546556,0,0
2022,2023,EB107,St Anselms Court Estate,10568,BD001327,St Anselms Court 19-36,5244,0,0,4842.71,0.923476353928299,631.61,0.120444317315027,2484.64,0.473806254767353,0,0,379.97,0.0724580472921434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4143.63,0.79016590389016,0,0,0,0,0,0,0,0,0,0,3901.64,0.369193792581378,0,0,410.16,0.0388115064345193,1441.61,0.136412755488266,213.49,0.0202015518546556,0,0
2022,2023,EB108,St Gothard Road Estate,9912,BD001186,St Gothard Road 15-21 Odd,794,0,0,711.5,0.896095717884131,1177.46,1.48294710327456,746.23,0.939836272040302,0,0,0,0,0,0,0,0,0,0,0,0,154.33,0.194370277078086,0,0,0,0,0,0,0,0,1070.3,1.34798488664987,0,0,0,0,0,0,0,0,0,0,823.37,0.083067998385795,0,0,784.13,0.0791091606133979,669.35,0.0675292574656981,2383.19,0.240434826472962,0,0
2022,2023,EB108,St Gothard Road Estate,9912,BD001187,St Gothard Road 23-37,1588,0,0,1423,0.896095717884131,0,0,910.2,0.573173803526448,0,0,0,0,0,0,0,0,0,0,0,0,375.89,0.236706549118388,0,0,0,0,0,0,0,0,1455.27,0.916416876574307,0,0,0,0,0,0,0,0,0,0,823.37,0.083067998385795,0,0,784.13,0.0791091606133979,669.35,0.0675292574656981,2383.19,0.240434826472962,0,0
2022,2023,EB108,St Gothard Road Estate,9912,BD001570,St Gothard Rd 2 A-F,1266,0,0,1134.46,0.89609794628752,489.77,0.386864139020537,257.96,0.203759873617694,0,0,0,0,0,0,0,0,0,0,0,0,222.94,0.17609794628752,0,0,0,0,0,0,0,0,51.42,0.0406161137440758,0,0,0,0,0,0,0,0,0,0,823.37,0.083067998385795,0,0,784.13,0.0791091606133979,669.35,0.0675292574656981,2383.19,0.240434826472962,0,0
2022,2023,EB108,St Gothard Road Estate,9912,BD001571,St Gothard Rd 4 A-F,1266,0,0,1134.46,0.89609794628752,489.77,0.386864139020537,257.96,0.203759873617694,0,0,0,0,0,0,0,0,0,0,105.74,0.083522906793049,222.94,0.17609794628752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823.37,0.083067998385795,0,0,784.13,0.0791091606133979,669.35,0.0675292574656981,2383.19,0.240434826472962,0,0
2022,2023,EB108,St Gothard Road Estate,9912,BD001572,St Gothard Rd 6 Flats A-F,1266,0,0,1134.46,0.89609794628752,489.77,0.386864139020537,257.96,0.203759873617694,0,0,0,0,0,0,0,0,0,0,0,0,222.94,0.17609794628752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823.37,0.083067998385795,0,0,784.13,0.0791091606133979,669.35,0.0675292574656981,2383.19,0.240434826472962,0,0
2022,2023,EB108,St Gothard Road Estate,9912,BD001621,St Gothard Rd 8 Flats A-F,1266,0,0,1134.46,0.89609794628752,489.77,0.386864139020537,257.96,0.203759873617694,0,0,0,0,0,0,0,0,0,0,0,0,222.94,0.17609794628752,0,0,0,0,0,0,0,0,229.84,0.181548183254344,0,0,0,0,0,0,0,0,0,0,823.37,0.083067998385795,0,0,784.13,0.0791091606133979,669.35,0.0675292574656981,2383.19,0.240434826472962,0,0
2022,2023,EB109,Stanthorpe Close Estate,6345,BD001435,Stanthorpe Close 1-6 11-16,3040,0,0,2807.37,0.923476973684211,188.62,0.0620460526315789,486.49,0.160029605263158,0,0,2851.27,0.937917763157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3057.21,0.481829787234043,0,0,141.45,0.0222931442080378,172.45,0.0271788810086682,3835.45,0.604483845547675,0,0
2022,2023,EB109,Stanthorpe Close Estate,6345,BD001436,Stanthorpe Close 7-10 17-20 Cons,2131,0,0,1967.93,0.923477240732051,188.62,0.0885124354763022,341.02,0.160028155795401,0,0,1998.71,0.937921163772877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3057.21,0.481829787234043,0,0,141.45,0.0222931442080378,172.45,0.0271788810086682,3835.45,0.604483845547675,0,0
2022,2023,EB110,Teignmouth Close Flats,5040,BD002186,Teignmouth Close 49-83,5040,0,0,0,0,943.38,0.187178571428571,328.33,0.0651448412698413,0,0,226.24,0.0448888888888889,0,0,0,0,0,0,0,0,1154.9,0.229146825396825,0,0,0,0,0,0,0,0,8261.38,1.6391626984127,0,0,0,0,0,0,0,0,0,0,1861.66,0.369376984126984,0,0,235.84,0.0467936507936508,0,0,0,0,0,0
2022,2023,EB112,Thorne Rd Estate,4812,BD000112,Thorne Road 17-36,4546,0,0,4462.95,0.981731192256929,1147.26,0.252366915970084,305.11,0.0671161460624725,0,0,0,0,0,0,0,0,0,0,0,0,1212.36,0.266687197536296,0,0,0,0,0,0,0,0,11216.48,2.46732952045755,803.39,0.176724593048834,0,0,0,0,0,0,0,0,0,0,0,0,286.82,0.0596051537822111,0,0,0,0,0,0
2022,2023,EB113,Tradescant Estate,2570,BD000030,Tradescant Road 40-56 Eve,2106,0,0,2067.53,0.98173314339981,0,0,101.7,0.0482905982905983,0,0,452.47,0.214848053181387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.57,0.178333333333333,0,0,0,0,0,0,0,0,0,0,255.59,0.0994513618677043,0,0,0,0,57.01,0.0221828793774319,0,0,0,0
2022,2023,EB114,Union Road Estate,7248,BD000317,Surcot House 1-12,3624,0,0,4708.91,1.29936810154525,1003.41,0.276879139072848,101.7,0.0280629139072848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.72,0.0965011037527594,0,0,0,0,5488.93,1.51460540838852,0,0,0,0,0,0,0,0,0,0,4150.99,0.572708333333333,0,0,439.74,0.0606705298013245,292.18,0.0403118101545254,839.33,0.115801600441501,0,0
2022,2023,EB114,Union Road Estate,7248,BD000318,Haltone House 1-12,3624,0,0,4708.91,1.29936810154525,755.56,0.208487858719647,109.44,0.0301986754966887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5277.96,1.45639072847682,0,0,0,0,0,0,0,0,0,0,4150.99,0.572708333333333,0,0,439.74,0.0606705298013245,292.18,0.0403118101545254,839.33,0.115801600441501,0,0
2022,2023,EB115,Virginia Walk Estate,4592,BD000699,Virginia Walk 3&6,556,0,0,0,0,0,0,117.8,0.211870503597122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3725.08,0.811210801393728,0,0,1253.33,0.272937717770035,18.37,0.00400043554006969,222.05,0.0483558362369338,0,0
2022,2023,EB115,Virginia Walk Estate,4592,BD003334,Virginia Walk 5&8,525,0,0,0,0,0,0,120.46,0.229447619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.45,0.18752380952381,0,0,0,0,0,0,0,0,0,0,3725.08,0.811210801393728,0,0,1253.33,0.272937717770035,18.37,0.00400043554006969,222.05,0.0483558362369338,0,0
2022,2023,EB116,Walnut Tree Walk Estate,6400,BD002871,Culpepper Court 1-30,6400,0,0,6221.84,0.9721625,2284.84,0.35700625,561.47,0.0877296875,12751.18,1.992371875,0,0,0,0,0,0,0,0,0,0,442.43,0.0691296875,0,0,0,0,0,0,0,0,6030.1,0.942203125,0,0,0,0,0,0,0,0,0,0,3071.14,0.479865625,0,0,571.21,0.0892515625,367.2,0.057375,0,0,0,0
2022,2023,EB117,William Brown Court Estat,5880,BD001381,William Brown Court 1-20,5880,0,0,4470.14,0.760227891156463,3565.72,0.606414965986395,1566.1,0.266343537414966,3519.14,0.598493197278912,0,0,0,0,0,0,0,0,0,0,187.95,0.0319642857142857,0,0,0,0,0,0,0,0,4573.97,0.777886054421769,0,0,0,0,0,0,0,0,0,0,4820.44,0.819802721088435,0,0,891.43,0.151603741496599,562.84,0.0957210884353742,2314.8,0.393673469387755,0,0
2022,2023,EB118,Windsor Close Estate,13406,BD001266,Windsor Close 13-36,6864,0,0,5218.21,0.76022872960373,2019.63,0.29423513986014,1525.1,0.222188228438228,0,0,0,0,0,0,0,0,0,0,845.92,0.123240093240093,886.27,0.12911858974359,0,0,0,0,0,0,0,0,8757.63,1.2758784965035,0,0,0,0,0,0,0,0,0,0,8185.6,0.610592272116963,0,0,676.69,0.0504766522452633,3668.94,0.273678949724004,813.02,0.0606459794122035,0,0
2022,2023,EB118,Windsor Close Estate,13406,BD001267,Windsor Close 47-58,3432,0,0,2609.11,0.760230186480187,687.1,0.200203962703963,1033.18,0.301043123543124,0,0,1634.69,0.476308275058275,0,0,0,0,0,0,211.48,0.0616200466200466,1182.75,0.344624125874126,0,0,0,0,0,0,0,0,2360.96,0.687925407925408,0,0,0,0,0,0,0,0,0,0,8185.6,0.610592272116963,0,0,676.69,0.0504766522452633,3668.94,0.273678949724004,813.02,0.0606459794122035,0,0
2022,2023,EB119,Wiseman Court Estate,7105,BD001278,Wiseman Court 1-28 Cons,7105,0,0,6366.77,0.896097114707952,6131.94,0.863045742434905,1730.07,0.243500351864884,0,0,803.35,0.113068261787474,0,0,0,0,0,0,105.74,0.0148824771287825,53.47,0.00752568613652358,0,0,657.29,0.0925109078114004,2640.82,0.371684729064039,0,0,4630.78,0.65176354679803,0,0,0,0,0,0,0,0,0,0,6789.71,0.955624208304011,0,0,1532.98,0.215760731878958,1619.76,0.22797466572836,84.53,0.0118972554539057,0,0
2022,2023,EB120,Woodland Close Flats,1212,BD001277,Woodland Close 1-6,1212,0,0,1086.07,0.896097359735974,266.87,0.220189768976898,294.6,0.243069306930693,0,0,379.97,0.313506600660066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1720.87,1.4198597359736,0,0,0,0,0,0,0,0,0,0,1349.55,1.1134900990099,0,0,66.72,0.0550495049504951,730.08,0.602376237623762,136.18,0.112359735973597,0,0
2022,2023,EB121,Zaire Court Estate,1696,BD000050,Zaire Court 1-6,1696,0,0,2830.41,1.66887382075472,4380.29,2.58271816037736,109.44,0.0645283018867925,0,0,226.24,0.133396226415094,0,0,0,0,0,0,0,0,384.97,0.226987028301887,0,0,0,0,0,0,0,0,604.35,0.356338443396226,0,0,0,0,0,0,0,0,0,0,281.53,0.165996462264151,0,0,1095.07,0.645678066037736,166.64,0.0982547169811321,0,0,0,0
2022,2023,EX01,Street Property,0,BD000021,Jeffreys Road 61-65,1462,0,0,1899.68,1.2993707250342,371.22,0.25391244870041,203.4,0.139124487004104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.55,0.248666210670315,0,0,466.87,0.319336525307798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000031,Walberswick Street 5-11,1346,0,0,1321.41,0.981731054977712,318.17,0.236381872213967,101.7,0.07555720653789,0,0,452.47,0.336158989598811,0,0,0,0,0,0,0,0,384.97,0.286010401188707,0,0,0,0,0,0,0,0,1025.49,0.761879643387816,0,0,209.83,0.155891530460624,0,0,70.54,0.052407132243685,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000142,North Street 35-41,876,0,0,946.36,1.0803196347032,173.42,0.19796803652968,81.36,0.0928767123287671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.31,0.323413242009132,267.8,0.305707762557078,0,0,0,0,36.73,0.0419292237442922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000185,Tradescant Road 8-16,1308,0,0,0,0,467.62,0.357507645259939,305.11,0.233264525993884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1548.96,1.18422018348624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000186,Tradescant Road 55 Flats 1&2,334,0,0,0,0,176.47,0.528353293413174,101.7,0.304491017964072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556.1,1.66497005988024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000193,Littlebury Road 66-68,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.68,0.132397094430993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000205,Hubert Grove 63 A + B,322,0,0,0,0,0,0,101.7,0.31583850931677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.13,0.764378881987578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000206,Hubert Grove 58 A + B,322,0,0,0,0,0,0,101.7,0.31583850931677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.13,0.764378881987578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000214,Victoria Rise 207 Flats 1-3,791,0,0,0,0,-1775.53,-2.24466498103666,109.44,0.138356510745891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,0.721871049304678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000215,Orlando Road 18 Flats 1-4,718,0,0,0,0,156.62,0.218133704735376,101.7,0.141643454038997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619.61,0.862966573816156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000217,Chelsham Road 7 Flats 1&2,314,0,0,0,0,180.13,0.573662420382166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.68,0.174140127388535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000223,Gauden Road 8 Flats 1-3,755,0,0,0,0,144.84,0.191841059602649,101.7,0.134701986754967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,0.756291390728477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000228,Gauden Road 6 Flats 1 2 & 3,698,0,0,0,0,248.33,0.355773638968481,109.44,0.156790830945559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516.32,0.739713467048711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000229,Victoria Rise 211a 211b 211 Flat 2-12,2626,0,0,0,0,321.03,0.122250571210967,109.44,0.0416755521706017,0,0,0,0,0,0,0,0,0,0,422.96,0.161066260472201,384.97,0.146599390708302,0,0,0,0,0,0,0,0,7699.12,2.93188118811881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000231,Sibella Road 17-19,545,0,0,0,0,377.25,0.692201834862385,655.42,1.20260550458716,0,0,0,0,0,0,0,0,0,0,317.22,0.58205504587156,0,0,0,0,0,0,0,0,0,0,2242.11,4.11396330275229,0,0,232.61,0.426807339449541,0,0,4.14,0.00759633027522936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000232,Aldebert Terrace 16 Flats 1-3,534,0,0,0,0,110.99,0.207846441947566,109.44,0.204943820224719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645.29,1.20840823970037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000236,Sibella Road 25 Flat A-C,598,0,0,0,0,262.9,0.439632107023411,101.7,0.170066889632107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653.94,1.09354515050167,0,0,255.23,0.42680602006689,0,0,2.15,0.00359531772575251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000237,Tradescant Road 43 Flat 1 2&3,387,0,0,0,0,159.2,0.411369509043928,101.7,0.262790697674419,0,0,0,0,0,0,0,0,0,0,211.48,0.546459948320413,0,0,0,0,0,0,0,0,0,0,516.32,1.33416020671835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000239,Iveley Road 9-23,1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.48,0.133510101010101,0,0,0,0,0,0,0,0,0,0,109.37,0.0690467171717172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000240,Old Town 20-26,1634,0,0,0,0,150.3,0.0919828641370869,101.7,0.0622399020807834,0,0,226.24,0.138457772337821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396.14,0.242435740514076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000242,Albert Square 2 Flats 1-4,780,0,0,0,0,70.86,0.0908461538461538,109.44,0.140307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538.01,0.68975641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000243,Jeffreys Road 49a B & C,724,0,0,0,0,141.54,0.195497237569061,109.44,0.151160220994475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396.89,0.548190607734807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000247,Lansdowne Gardens 7b Flat 1 & 2,560,0,0,0,0,0,0,101.7,0.181607142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526.69,0.940517857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000250,Landor Road 19-29,2141,0,0,0,0,147.67,0.0689724427837459,406.81,0.190009341429239,0,0,0,0,0,0,0,0,0,0,105.74,0.0493881363848669,0,0,0,0,0,0,0,0,0,0,2891.2,1.35039701074264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000251,Guildford Road 28 Flats 1 2&3,850,0,0,0,0,142.44,0.167576470588235,109.44,0.128752941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229.37,1.44631764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000252,Guildford Road 24 Flats 1 2&3,675,0,0,0,0,326.42,0.483585185185185,109.44,0.162133333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.45,0.305851851851852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000279,South Lambeth Road Flats 274 1-10,2407,0,0,2363.03,0.981732447029497,321.43,0.13353967594516,101.7,0.0422517656834234,0,0,0,0,0,0,0,0,0,0,105.74,0.0439302035729123,498.65,0.207166597424179,0,0,0,0,0,0,0,0,1038.64,0.431508101371001,0,0,810.5,0.33672621520565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000358,Macaulay Road 82-100 Even,2980,0,0,0,0,321.92,0.108026845637584,218.89,0.0734530201342282,0,0,452.47,0.151835570469799,0,0,0,0,0,0,14.24,0.00477852348993289,0,0,0,0,0,0,0,0,0,0,246.13,0.0825939597315436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000419,Thorparch Road 64-70,884,0,0,0,0,0,0,101.7,0.115045248868778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000468,Myatt House 1-6,1824,0,0,1429.7,0.783826754385965,313.94,0.172116228070175,101.7,0.0557565789473684,0,0,452.47,0.248064692982456,0,0,0,0,0,0,0,0,384.97,0.211058114035088,0,0,0,0,0,0,0,0,430.41,0.235970394736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000522,Chaucer Road 72-78,908,0,0,0,0,1810.76,1.99422907488987,0,0,0,0,0,0,0,0,0,0,0,0,105.74,0.116453744493392,0,0,0,0,0,0,0,0,0,0,42.08,0.0463436123348018,0,0,322.26,0.354911894273128,0,0,52.78,0.0581277533039648,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000523,Mayall Road 120 122-126,1093,0,0,0,0,2024.89,1.85259835315645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.53,0.058124428179323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000525,Rattray Road 77-79,548,0,0,0,0,0,0,0,0,0,0,763.36,1.39299270072993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.68,0.0997810218978102,0,0,270.22,0.493102189781022,0,0,35.44,0.0646715328467153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000526,Spenser Road 57-63,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093.9,0.99808394160584,0,0,873.75,0.797217153284672,0,0,311.61,0.284315693430657,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000537,Halsmere Road 25 & 26,532,0,0,0,0,0,0,101.7,0.191165413533835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.02,0.105300751879699,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000539,Halsmere Road 42-45,998,0,0,0,0,0,0,101.7,0.10190380761523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.76,0.281322645290581,0,0,0,0,0,0,105.09,0.105300601202405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000670,Cancell Rd 47-51 Odd,942,0,0,0,0,1004.58,1.06643312101911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000703,Patmos Road 17-27,1314,0,0,0,0,0,0,655.42,0.498797564687976,0,0,0,0,0,0,0,0,0,0,317.22,0.241415525114155,0,0,0,0,0,0,0,0,0,0,1429.43,1.08784627092846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000709,Patmos Road 47-57,1314,0,0,0,0,0,0,101.7,0.0773972602739726,0,0,0,0,0,0,0,0,0,0,422.96,0.321887366818874,384.97,0.292975646879756,0,0,0,0,0,0,0,0,246.13,0.187313546423135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,2023,EX01,Street Property,0,BD000710,Myatt Road 2-12,1314,0,0,1290,0.981735159817352,266.66,0.202937595129376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384.97,0.292975646879756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
